Fund,Department,Division,Account,Amount,Current,Annotation,
Water Services Fund,Water,Water Administration,Dues & Subscriptions,10750.0,57300.0,
Water Services Fund,Water,Water Production Division,Telephone,-2393.0,9100.0,
Water Services Fund,Water,Water Production Division,Maint & Repair - Equipment,-2000.0,5000.0,
Civic Center Fund,Civic Center,Event Personnel Division,Group Insurance Expense,-1731.0,9296.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Mach & Equipment,20902.11,100000.0,
General Fund,Building Safety,Permitting & Inspections Div,Demolition,11000.0,20000.0,
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Uniforms,5247.0,13000.0,
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Fleet Parts,-6735.0,10000.0,
General Fund,Administration Services,Governing Body Division,Group Insurance Expense,-27602.0,0.0,
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Safety Equipment,47584.0,316935.0,
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Books/Audio Visual,2960.0,4700.0,
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Other,7020.0,100000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Private Donations,-7487.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Supplies - Other,-5412.0,9220.0,
General Fund,Public Works,Public Works Administration,Supplies - Other,-4424.0,15836.0,
Civic Center Fund,Civic Center,Event Personnel Division,FICA Tax Expense,1511.0,12243.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Contracted Services,10000.0,10000.0,
Parking Services Fund,Transportation,Parking Services Division,Materials,-12025.0,30000.0,
General Fund,Information Technology,IT Support Services Division,Supplies - Other,100000.0,200000.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Group Insurance Expense,55776.0,55776.0,
Civic Center Fund,Civic Center,Ticket Office,FICA Tax Expense,-288.0,8461.0,
Water Services Fund,Water,Maintenance & Repairs Division,All Other Expenses,-2063.0,9615.0,
Parking Services Fund,Transportation,Parking Garage Divison,Appropriated Fund Balance,-1050000.0,-0.0,
Parking Services Fund,Transportation,Parking Garage Divison,Approp Fund Bal Res for Enc,-69960.0,-0.0,
Water Services Fund,Water,Water Production Division,Electricity,-15000.0,170000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Supplies - Other,60321.0,72000.0,
Civic Center Fund,Civic Center,Ticket Office,Group Insurance Expense,-8186.0,18592.0,
General Fund,Human Resources,Human Resources Administration,Compensation - Full Time Reg,88015.0,710152.0,
General Fund,Human Resources,Human Resources Administration,Compensation - Temp/Seasonal,1885.0,11350.0,
Water Services Fund,Water,Water Production Division,Natural Gas,-6000.0,10000.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Fleet Maintenance Charges,3150.0,38400.0,
General Fund,Information Technology,IT Support Services Division,Information Tech Purchases,-350000.0,0.0,
Water Services Fund,Water,Water Production Division,Sewer,5707.0,39140.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Fleet Fuel Charges,4574.0,17000.0,
Street Cut Utility Fund,Public Works,CAFR Preparation,Mach & Equipment,79097.89,0.0,
General Fund,Planning & Development,Historic Resources Division,All Other Expenses,1081.0,22602.0,
Stormwater Fund,Public Works,Stormwater Admin Division,OPEB Pension Contributions,14424.0,14424.0,
General Fund,Public Works,Streets & Sidewalks Division,Group Insurance Expense,57262.0,92960.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Employer - LGERS,20522.0,20522.0,
General Fund,Parks Rec & Cultural Arts,Community Program,FICA Tax Expense,22205.0,22205.0,
General Fund,Public Works,Streets & Sidewalks Division,Transfer Wtr Rev Fund-Sullivan,-660224.0,-0.0,
Water Services Fund,Water,Water General Operations Div,Bank Fees,-45000.0,135000.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Employer - 401(K),14513.0,14513.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,FICA Tax Expense,2594.0,6671.0,
General Fund,Police,Patrol Division,Compensation - Temp/Seasonal,50000.0,50000.0,
General Fund,Police,Patrol Division,Compensation - Full Time Reg,516843.0,7183119.0,
General Fund,Public Works,Streets & Sidewalks Division,Materials,-385.0,2230.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,All Other Revenues,11200.0,26000.0,
General Fund,Police,Patrol Division,Compensation - Overtime,66904.0,600000.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Charges - Cost Allocations,235843.0,235843.0,
Water Services Fund,Water,Maintenance & Repairs Division,M & R City Water,11500.0,19000.0,
General Fund,Police,Police Support Division,Compensation - Stand By Pay,-11557.0,0.0,
General Fund,Information Technology,Technical Services Division,Maintenance and Repairs,32132.0,89000.0,
General Fund,Information Technology,Technical Services Division,Maint & Repair - Equipment,0.0,5000.0,
General Fund,Non-Departmental,Non-Divisional,Stormwater,-35000.0,110000.0,
General Fund,Public Works,Streets & Sidewalks Division,Contracted Services,-9000.0,0.0,
General Fund,Police,Police Support Division,Compensation - Temp/Seasonal,-50618.0,0.0,
General Fund,Police,Police Support Division,Compensation - Overtime,-107709.0,0.0,
General Fund,Police,Police Support Division,Compensation - Full Time Reg,-1522394.0,0.0,
General Fund,Police,Patrol Division,Compensation - Stand By Pay,4713.0,64000.0,
General Fund,Administration Services,City Clerk Division,Group Insurance Expense,371.0,9296.0,
General Fund,Human Resources,Organizational Development,Compensation - Temp/Seasonal,-5000.0,58800.0,
General Fund,Human Resources,Organizational Development,Compensation - Full Time Reg,1361.0,47657.0,
Civic Center Fund,Civic Center,Civic Center Administration,All Other Revenues,13000.0,13000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,All Other Expenses,-47876.0,0.0,
Parking Services Fund,Transportation,Parking Garage Divison,Supplies - Other,-7056.0,6000.0,
General Fund,Public Works,Engineering Services Division,Training,-9286.0,1500.0,
General Fund,Human Resources,Health Clinic Services,All Other Expenses,-27.0,0.0,
Property and Liability Fund,Administration Services,General Insurance and Bonds,Administration Fees,50000.0,50000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Supplies - Other,-30257.0,102000.0,
General Fund,Public Works,Engineering Services Division,Licenses Taxes & Fees,11521.0,12055.0,
General Fund,Public Works,Streets & Sidewalks Division,Employer - LGERS,19878.0,24742.0,
General Fund,Public Works,Streets & Sidewalks Division,FICA Tax Expense,21480.0,26772.0,
General Fund,Non-Departmental,Non-Divisional,Oper Transfers Cap Project Fd,-473643.0,-0.0,
General Fund,Public Works,Streets & Sidewalks Division,Employer - 401(K),13900.0,17498.0,
General Fund,Planning & Development,Community Development Division,All Other Revenues,-1000.0,0.0,
Water Services Fund,Water,Water General Operations Div,OPEB Pension Contributions,58216.0,58216.0,
General Fund,Police,Police Support Division,Maint & Repair - Equipment,-13250.0,0.0,
General Fund,Police,Police Support Division,Maintenance and Repairs,-20409.0,0.0,
General Fund,Public Works,Engineering Services Division,Group Insurance Expense,-92368.0,60424.0,
General Fund,Parks Rec & Cultural Arts,Planning & Development Div,Group Insurance Expense,743.0,18592.0,
General Fund,Public Works,Streets & Sidewalks Division,Contra Non-Labor - Powell Bill,55026.0,0.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Training,-8850.0,4000.0,
Mass Transit Fund,Transportation,Transit Operations Division,Restrictd Intergv State Grants,-730319.0,-0.0,
General Fund,Fire & Rescue,Fire Support Services Division,Emergency Notification System,0.0,6000.0,
Parking Services Fund,Transportation,Parking Garage Divison,Bank Fees,34592.0,75000.0,
General Fund,Police,Police Administration Division,Services - Copying and Dupl,36000.0,36000.0,
General Fund,Police,Police Administration Division,Contracted Services,355968.0,461068.0,
General Fund,Police,Police Administration Division,Rental/Lease,43966.0,87249.0,
General Fund,Finance,Purchasing Operations Division,Compensation - Full Time Reg,18341.0,229379.0,
General Fund,Public Works,Engineering Services Division,FICA Tax Expense,-5686.0,20977.0,
General Fund,Public Works,Engineering Services Division,Employer - 401(K),-4765.0,13711.0,
General Fund,Public Works,Engineering Services Division,Employer - LGERS,-5722.0,19387.0,
General Fund,Administration Services,Fleet Management Division,Contracted Services,-15637.0,8400.0,
General Fund,Administration Services,Fleet Management Division,Professional Services,-2850.0,0.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Supplies - Other,-500.0,0.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Materials,-13712.0,45000.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Rental/Lease,20000.0,20000.0,
Water Services Fund,Water,Water General Operations Div,Unemployment,16130.0,16130.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Services - Advertising,20000.0,20000.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Services - Copying and Dupl,7500.0,7500.0,
General Fund,Non-Departmental,Non-Divisional,Cost Transfers,-559340.0,-559340.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Materials,42000.0,42000.0,
Water Services Fund,Water,Water General Operations Div,Workers Compensation,-4071.0,176827.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Contracted Services,56000.0,56000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Purchases for Resale,-671.0,0.0,
General Fund,Public Works,Public Works Administration,Infrastructure - Powell Bill,-227553.0,0.0,
General Fund,Transportation,Traffic Engineering Division,Contracted Services,5344.0,25000.0,
Workers' Compensation Fund,Finance,Workers Compensation,Insurance - Premiums,230000.0,230000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,FICA Tax Expense,-536.0,0.0,
Workers' Compensation Fund,Finance,Workers Compensation,Insurance - Claims,800000.0,800000.0,
General Fund,Fire & Rescue,Fire Marshals Office Division,Group Insurance Expense,16408.0,139440.0,
Parking Services Fund,Transportation,Parking Garage Divison,Transfer to Transit Fund,0.0,616875.0,
Parking Services Fund,Transportation,Parking Services Division,Land,-1050000.0,0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Contracted Services,-1016.0,8300.0,
General Fund,Fire & Rescue,Fire Marshals Office Division,FICA Tax Expense,-695.0,13177.0,
General Fund,Police,Patrol Division,All Other Expenses,2612.0,3500.0,
General Fund,Fire & Rescue,Fire Marshals Office Division,Employer - LGERS,-4258.0,64250.0,
General Fund,Fire & Rescue,Fire Marshals Office Division,Employer - 401(K),-5314.0,45439.0,
General Fund,Fire & Rescue,Fire Marshals Office Division,Employer - 401(A),-2090.0,18175.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,FICA Tax Expense,7515.0,103545.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Employer - LGERS,-956.0,79872.0,
General Fund,Public Works,Sanitation Division,Fleet Maintenance Charges,-19197.0,486000.0,
General Fund,Public Works,Sanitation Division,Fleet Fuel Charges,14618.0,290000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Employer - 401(K),550.0,56487.0,
General Fund,Finance,Budget Division,Charges to Other Funds,-2206943.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,37341.0,37341.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Group Insurance Expense,-51838.69,79016.0,
General Fund,Fire & Rescue,Fire Support Services Division,Supplies - Other,1182.0,15567.0,
General Fund,Finance,Accounting Division,Motor Vehicles Licenses,10000.0,320000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Group Insurance Expense,26118.0,320712.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Workers Compensation,-889.0,11933.0,
General Fund,Administration Services,City Manager,Cellular Usage,-355.0,2000.0,
Mass Transit Fund,Transportation,Transit Operations Division,Transit Monthly Management Fee,19187.0,267650.0,
Mass Transit Fund,Transportation,Transit Operations Division,Transit Operations Charge,1139259.0,5086790.0,
General Fund,Administration Services,City Hall Operations,Group Insurance Expense,4768.0,65072.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,-1015.0,9296.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Licenses Taxes & Fees,8000.0,8000.0,
General Fund,Administration Services,City Hall Operations,Employer - 401(K),-3101.0,10415.0,
General Fund,Finance,Purchasing Operations Division,Sale of Capital Assets,40000.0,100000.0,
General Fund,Administration Services,City Hall Operations,FICA Tax Expense,-4042.0,15934.0,
General Fund,Administration Services,City Hall Operations,Employer - LGERS,-3299.0,14726.0,
General Fund,Administration Services,Fleet Management Division,Group Insurance Expense,14497.0,139440.0,
Mass Transit Fund,Transportation,Transit Operations Division,Contracted Services,-36162.0,0.0,
General Fund,Planning & Development,Planning Services Division,Sales and Services,-90000.0,-0.0,
General Fund,Information Technology,Technical Services Division,Supplies - Other,18000.0,18000.0,
General Fund,Fire & Rescue,Fire Support Services Division,Insurance & Bonds,108701.0,234200.0,
Water Services Fund,Water,Maintenance & Repairs Division,Fleet Fuel Charges,18295.0,150495.0,
General Fund,Public Works,Sanitation Division,Employer - LGERS,2681.0,11595.0,
Water Services Fund,Water,Water General Operations Div,Charges for Services,45000.0,45000.0,
General Fund,Public Works,Sanitation Division,FICA Tax Expense,1439.0,12546.0,
Water Services Fund,Water,Maintenance & Repairs Division,Fleet Maintenance Charges,-20588.0,172162.0,
General Fund,Public Works,Sanitation Division,Employer - 401(K),1611.0,8200.0,
General Fund,Administration Services,Fleet Management Division,Employer - LGERS,1369.0,40971.0,
General Fund,Administration Services,Fleet Management Division,FICA Tax Expense,2173.0,48922.0,
General Fund,Building Safety,Permitting & Inspections Div,Supplies - Other,-13821.0,16000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Overtime,-200.0,0.0,
General Fund,Administration Services,Fleet Management Division,Employer - 401(K),-301.0,28975.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Temp/Seasonal,-7000.0,0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,-1656.0,0.0,
General Fund,Building Safety,Permitting & Inspections Div,Supplies - Books/Audio Visual,4318.0,8000.0,
General Fund,Information Technology,Technical Services Division,Information Tech Purchases,-62773.0,0.0,
General Fund,Public Works,Sanitation Division,Group Insurance Expense,-265770.0,27888.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Temp/Seasonal,-7451.0,47000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Part Time,1708.0,19821.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,All Other Expenses,-3100.0,4156.0,
General Fund,Economic Development,Economic Development Division,All Other Expenses,3623.0,24364.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Full Time Reg,22719.0,419143.0,
Water Services Fund,Water,Water General Operations Div,Insurance & Bonds,123160.0,479519.0,
General Fund,Public Works,Engineering Services Division,Compensation - Overtime,-1185.0,13500.0,
General Fund,Information Technology,Technical Services Division,Rents - Tower Rental,50000.0,100000.0,
General Fund,Public Works,Engineering Services Division,Compensation - Temp/Seasonal,-2088.0,0.0,
General Fund,Public Works,Engineering Services Division,Compensation - Full Time Reg,222085.0,596344.0,
General Fund,Information Technology,IT Administration Division,Group Insurance Expense,-7772.0,18592.0,
Mass Transit Fund,Transportation,Transit Administration Div,All Other Expenses,10573.0,22800.0,
Water Services Fund,Water,Water Production Division,Maint & Repair - Equipment,-20400.0,12000.0,
General Fund,Information Technology,IT Administration Division,Employer - 401(K),-4370.0,8516.0,
General Fund,Information Technology,IT Administration Division,Employer - LGERS,1314.0,12042.0,
General Fund,Information Technology,IT Administration Division,FICA Tax Expense,-28.0,12104.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Insurance & Bonds,-1650.0,13845.0,
General Fund,Information Technology,Technical Services Division,Rents - Fiber Franchise,0.0,4250.0,
General Fund,Parks Rec & Cultural Arts,Community Program,All Other Revenues,2000.0,2000.0,
General Fund,Administration Services,Building Maintenance,Compensation - Overtime,-1431.0,10000.0,
General Fund,Planning & Development,Planning Services Division,Charges for Services-CDBG/HOME,14000.0,14000.0,
General Fund,Administration Services,Building Maintenance,Compensation - Full Time Reg,90637.0,608957.0,
Civic Center Fund,Civic Center,Event Personnel Division,Compensation - Full Time Reg,2783.0,53285.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Employer - 401(K),-6930.810000000001,17495.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,FICA Tax Expense,-8307.129999999997,27073.0,
Civic Center Fund,Civic Center,Event Personnel Division,Compensation - Temp/Seasonal,0.0,95757.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Employer - LGERS,-8369.989999999998,24737.0,
Civic Center Fund,Civic Center,Event Personnel Division,Compensation - Overtime,5150.0,11000.0,
Water Services Fund,Water,Water Production Division,Group Insurance Expense,17298.0,33698.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Temp/Seasonal,2000.0,40697.0,
Civic Center Fund,Civic Center,Civic Center Administration,Rents - Nontaxable Equipment,25000.0,75000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Full Time Reg,2087.0,86967.0,
General Fund,Public Works,Public Works Administration,Water and Sewer,-7500.0,17000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,FICA Tax Expense,-4431.0,14140.0,
Civic Center Fund,Civic Center,Civic Center Administration,Rent - Avl Symphony,20000.0,20000.0,
Water Services Fund,Water,Customer Service Division,FICA Tax Expense,4684.0,67188.0,
Water Services Fund,Water,Customer Service Division,Employer - LGERS,5430.0,62094.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Employer - 401(K),-3190.0,8992.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Employer - LGERS,-3960.0,12714.0,
Water Services Fund,Water,Customer Service Division,Employer - 401(K),2717.0,43914.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Licenses Taxes & Fees,-4183.0,9617.0,
Water Services Fund,Water,Water Production Division,Employer - 401(K),-701.0,7517.0,
Water Services Fund,Water,Water Production Division,FICA Tax Expense,-1074.0,11500.0,
Water Services Fund,Water,Water Production Division,Employer - LGERS,-677.0,10629.0,
Civic Center Fund,Civic Center,Civic Center Administration,Rents - Exhibit Space,-21860.0,18000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Rents - Auditorium,-30000.0,100000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Rents - Buildings and Arena,-15000.0,175000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Fleet Maintenance Charges,-803.0,0.0,
Civic Center Fund,Civic Center,Civic Center Administration,Rents - Equipment Rental,-15000.0,60000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Rents - Facility Fees,56000.0,196000.0,
General Fund,Police,Patrol Division,Supplies - Other,-2560.0,45000.0,
General Fund,Transportation,Traffic Engineering Division,Compensation - Full Time Reg,18124.0,130708.0,
General Fund,Transportation,Traffic Engineering Division,Compensation - Overtime,1441.0,5000.0,
General Fund,Police,Patrol Division,Supplies - Safety Equipment,85235.0,125000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,-646.0,27888.0,
Water Services Fund,Water,Customer Service Division,Group Insurance Expense,10720.0,213808.0,
General Fund,Police,Patrol Division,Supplies - Uniforms,14912.0,90000.0,
General Fund,Public Works,Public Works Administration,Electricity,4975.0,57500.0,
General Fund,Finance,Accounting Division,Local Util Fran Tax-CPL,0.0,395000.0,
General Fund,Finance,Accounting Division,Local Util Fran Fee-Gas,0.0,65000.0,
General Fund,Planning & Development,Community Development Division,Oper Transfers CDBG Fund,-24780.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Fleet Maintenance Charges,-53.0,4346.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Rental/Lease,-14695.0,20000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,-4600.0,5000.0,
General Fund,Public Works,Public Works Administration,Natural Gas,-2287.0,14713.0,
General Fund,Fire & Rescue,Fire Support Services Division,Fines & Fees Firelane,-4463.0,15000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Admission Fees,0.0,100000.0,
General Fund,Police,Police Support Division,Services - Copying and Dupl,-13834.0,0.0,
Parking Services Fund,Transportation,Parking Services Division,Recovery Collection Fees,-2500.0,5000.0,
General Fund,Planning & Development,Historic Resources Division,All Other Revenues,-500.0,5000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Purchases for Resale,-57429.0,0.0,
General Fund,Police,Police Support Division,Contracted Services,-301117.0,0.0,
General Fund,Police,Police Support Division,Rental/Lease,-46723.0,0.0,
General Fund,Finance,Budget Division,Appropriated Fund Balance,637790.0,2000000.0,
General Fund,Finance,Budget Division,Approp Fund Bal Res for Enc,-1366656.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Contracted Services,2000.0,8664.0,
General Fund,Finance,Finance Administration,Prior Year Ad Valorem 2005,0.0,175000.0,
Water Services Fund,Water,Water Production Division,Licenses Taxes & Fees,-500.0,9900.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Charges for Services - Medical,1.0536919E7,1.0536919E7,
Water Services Fund,Water,Water Production Division,Group Insurance Expense,-174293.0,37184.0,
Parking Services Fund,Transportation,Parking Garage Divison,Charges - Cost Allocations,348756.0,348756.0,
General Fund,Administration Services,Governing Body Division,Compensation - Temp/Seasonal,7401.0,145951.0,
Mass Transit Fund,Transportation,Transit Administration Div,Materials,-9355.0,500.0,
General Fund,Human Resources,Human Resources Administration,Legal Serv - Civil Service,-7000.0,20000.0,
Water Services Fund,Water,Water Production Division,FICA Tax Expense,4.0,14824.0,
Water Services Fund,Water,Construction Crew Division,All Other Expenses,-7909.0,0.0,
Water Services Fund,Water,Water Production Division,Employer - LGERS,338.0,13700.0,
Water Services Fund,Water,Water Production Division,Employer - 401(K),-24.0,9689.0,
General Fund,Fire & Rescue,Emergency Response Division,Fire Dept Vacation Deferral,-10201.0,53000.0,
General Fund,Fire & Rescue,Emergency Response Division,Compensation - Overtime,-42499.0,480000.0,
General Fund,Fire & Rescue,Emergency Response Division,Compensation - Temp/Seasonal,2405.0,33800.0,
General Fund,Fire & Rescue,Emergency Response Division,Compensation - Part Time,32776.0,32776.0,
General Fund,Fire & Rescue,Emergency Response Division,Compensation - Full Time Reg,636272.0,1.1231748E7,
Parking Services Fund,Transportation,Parking Garage Divison,Principal Payments,4136.0,485000.0,
General Fund,Public Works,Streets & Sidewalks Division,Compensation - Overtime,-16151.0,0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Rents - Rental Income,0.0,8000.0,
Water Services Fund,Water,Water Production Division,Licenses Taxes & Fees,18900.0,20000.0,
General Fund,Public Works,Streets & Sidewalks Division,Compensation - Full Time Reg,-252807.0,0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Rents - Parks Shelters,0.0,3000.0,
General Fund,Information Technology,Technical Services Division,Cellular Usage,-4224.0,0.0,
General Fund,Public Works,Sanitation Division,Compensation - Full Time Reg,37355.0,162499.0,
General Fund,Information Technology,Technical Services Division,Telephone,-4625.0,0.0,
Mass Transit Fund,Transportation,Transit Operations Division,Restricted Intergov Fed Grants,35230.0,1662230.0,
General Fund,Public Works,Sanitation Division,Compensation - Overtime,-193.0,1500.0,
General Fund,Public Works,Sanitation Division,Compensation - Temp/Seasonal,-21032.0,0.0,
General Fund,Information Technology,IT Administration Division,OPEB Pension Contributions,11469.0,11469.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Compensation - Temp/Seasonal,-18339.0,0.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Compensation - Part Time,-19811.0,0.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Compensation - Full Time Reg,-167420.0,0.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Compensation - Temp/Seasonal,57000.0,57000.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Compensation - Full Time Reg,29174.0,29174.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Compensation - Part Time,139653.0,139653.0,
General Fund,Public Works,Sanitation Division,Materials,2732.0,45400.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Supplies - Other,-8438.0,0.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Employer - LGERS,11936.0,11936.0,
Parking Services Fund,Transportation,Parking Garage Divison,All Other Revenues,50.0,50.0,
Health Insurance Fund,Human Resources,Health Clinic Services,FICA Tax Expense,17276.0,17276.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Retiree U 65 Healthcare Contr,351127.0,351127.0,
General Fund,Police,Police Support Division,Criminal Justice Info System,-773310.0,0.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Employer - 401(K),8441.0,8441.0,
Civic Center Fund,Civic Center,Operations Division,Employer - 401(K),-2832.0,12610.0,
Civic Center Fund,Civic Center,Operations Division,FICA Tax Expense,-7043.0,20173.0,
Civic Center Fund,Civic Center,Operations Division,Employer - LGERS,-3417.0,17831.0,
General Fund,Public Works,Public Works Administration,Principal Payments-Powell Bill,-251510.0,0.0,
General Fund,Police,Patrol Division,Rental/Lease,1231.0,26792.0,
General Fund,Police,Patrol Division,Contracted Services,-110.0,10000.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Group Insurance Expense,28353.0,28353.0,
Civic Center Fund,Civic Center,Operations Division,Group Insurance Expense,-15647.0,55776.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Compensation - Full Time Reg,-31712.0,203618.0,
Water Services Fund,Water,Customer Service Division,Licenses Taxes & Fees,-9161.0,28000.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Employee Cont Dental Insurance,422500.0,422500.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Employee Cont Health Insurance,1830940.0,1830940.0,
General Fund,Planning & Development,Historic Resources Division,Group Insurance Expense,3086.0,16268.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,COBRA,20400.0,20400.0,
General Fund,Public Works,Engineering Services Division,Contracted Services,-189701.0,200000.0,
General Fund,Police,Patrol Division,Police Special Purposes,1780.0,3000.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Administration Fees,40000.0,40000.0,
General Fund,Building Safety,Permitting & Inspections Div,Sales and Services,-2000.0,16000.0,
General Fund,Finance,Budget Division,Charges for Services,1857824.0,1857824.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,-49777.0,0.0,
Water Services Fund,Water,Water Production Division,Materials,-8000.0,2000.0,
Mass Transit Fund,Transportation,Transit Administration Div,Compensation - Temp/Seasonal,30333.0,30333.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Rents - Rental Income,-700.0,-0.0,
Mass Transit Fund,Transportation,Transit Administration Div,Compensation - Full Time Reg,8484.0,160994.0,
General Fund,Planning & Development,Planning Services Division,Supplies - Other,0.0,6800.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,725.0,17863.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Temp/Seasonal,668.0,11500.0,
General Fund,Public Works,Streets & Sidewalks Division,Training,-580.0,2000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Water and Sewer,-500.0,20000.0,
Parking Services Fund,Transportation,Parking Garage Divison,Maint & Repair - Equipment,-13043.0,18000.0,
Parking Services Fund,Transportation,Parking Garage Divison,Maint & Repair - Buildings,9874.0,80000.0,
Water Services Fund,Water,Meter Services Division,Licenses Taxes & Fees,-15000.0,0.0,
Parking Services Fund,Transportation,Parking Garage Divison,Maintenance and Repairs,25000.0,90000.0,
Water Services Fund,Water,Customer Service Division,Compensation - Full Time Reg,-31668.0,876278.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,4359.0,19754.0,
General Fund,Human Resources,Human Resources Administration,Contracted Services,-44210.0,55000.0,
